# Time (s)
5365,-29.20899999999999963,10.23364273155965698,5872
5366,-24.35300000000000153,10.14942005994497620,5873
5367,-21.76999999999999957,10.11932793281816956,5874
5368,-21.76800000000000068,10.11511175761923020,5875
5369,-27.76200000000000045,10.10218119421530858,5876
5370,-28.26200000000000045,10.06130177180871321,5877
5371,-28.58500000000000085,9.91672036275067192,5878
5372,-27.33500000000000085,9.75433393480240341,5879
5373,-27.19600000000000151,9.70827292977820555,5880
5374,-27.99099999999999966,9.60442794191891736,5881
5375,-30.89099999999999824,9.41242709455191573,5882
5376,-25.44399999999999906,9.48843434329959479,5883
5377,-22.80300000000000082,9.47226704476403114,5884
5378,-28.57999999999999829,9.46450796755257251,5885
5379,-30.10099999999999909,9.50608406282788110,5886
5380,-26.44399999999999906,9.59148765911350409,5887
5381,-23.66100000000000136,9.56137727674647842,5888
5382,-25.70100000000000051,9.54704136391787728,5889
5383,-23.47400000000000020,9.53155107288569425,5890
5384,-21.13599999999999923,9.50271883897533698,5891
5385,-19.21600000000000108,9.45923441197699333,5892
5386,-21.93199999999999861,9.36706777424664772,5893
5387,-19.80000000000000071,9.32137557998158250,5894
5388,-18.52499999999999858,9.26706769060196223,5895
5389,-19.34700000000000131,9.20910155860326896,5896
5390,-18.60999999999999943,9.13257608675219856,5897
5391,-18.77899999999999991,9.08291804598889030,5898
5392,-19.75600000000000023,9.02810320832788626,5899
5393,-19.91100000000000136,8.99162343924800034,5900
5394,-20.91199999999999903,8.97524773729477054,5901
5395,-19.53399999999999892,8.97517922679198321,5902
5396,-20.12500000000000000,9.19440772348075441,5903
5397,-19.28800000000000026,9.46347297642714658,5904
5398,-20.03200000000000003,9.50556923125876274,5905
5399,-17.30600000000000094,9.46821895544978354,5906
5400,-17.14600000000000080,9.30695524869166135,5907
5401,-16.32300000000000040,9.12466303501151188,5908
5402,-16.74299999999999855,9.01153815625147736,5909
5403,-14.65000000000000036,8.93700537907201742,5910
5404,-12.31600000000000072,8.96260812652599448,5911
5405,-12.42300000000000004,8.99657009048068090,5912
5406,-12.18500000000000050,9.01699366253238033,5913
5407,-12.05199999999999960,9.03738607951023631,5914
5408,-11.92200000000000060,9.05790027158310984,5915
5409,-13.89899999999999913,9.05147381197532042,5916
5410,-16.15200000000000102,9.03430871450363249,5917
5411,-16.76699999999999946,9.03110497711155880,5918
5412,-15.16699999999999982,8.99309239333445021,5919
5413,-13.76600000000000001,8.96477541984201309,5920
5414,-12.98900000000000077,8.95158138107145973,5921
5415,-13.93500000000000050,8.95030325181003406,5922
5416,-12.45299999999999940,8.94712297505324550,5923
5417,-15.12199999999999989,8.96194867961119535,5924
5418,-15.67300000000000004,8.95919755809821261,5925
5419,-17.10600000000000165,8.93573070334583797,5926
5420,-17.07799999999999940,8.92007666543997146,5927
5421,-14.69899999999999984,8.90154923809767418,5928
5422,-12.82199999999999918,8.90506057396333084,5929
5423,-12.77100000000000080,8.92230936756326543,5930
5424,-14.67600000000000016,8.51197229967874058,5931
5425,-23.59299999999999997,7.84998915995407209,5932
5426,-34.82000000000000028,7.86370968308448592,5933
5427,-31.41600000000000037,7.75748175994276945,5934
5428,-16.95599999999999952,7.68997668857616468,5935
5429,-21.06599999999999895,7.74327031255228349,5936
5430,-24.12500000000000000,7.72527226219645957,5937
5431,-24.89999999999999858,7.75953293488463558,5938
5432,-24.59199999999999875,7.78521181140070873,5939
5433,-27.04100000000000037,8.15198659281421634,5940
5434,-25.04299999999999926,8.86764128916003536,5941
5435,-21.58200000000000074,9.15116487881664220,5942
5436,-18.03800000000000026,9.20939582600334461,5943
5437,-13.56700000000000017,9.17919534145653415,5944
5438,-22.03699999999999903,9.18639841150268310,5945
5439,-30.82400000000000162,9.13547547857385034,5946
5440,-21.26500000000000057,9.26540965365430580,5947
5441,-21.76200000000000045,9.32949299054792291,5948
5442,-20.50600000000000023,9.37741252295259109,5949
5443,-18.55600000000000094,9.39924912841969906,5950
5444,-20.01999999999999957,9.43328460455423823,5951
5445,-21.02299999999999969,9.48392138799049178,5952
5446,-18.62500000000000000,9.52534307280048509,5953
5447,-17.09400000000000119,9.54634025789064999,5954
5448,-14.67699999999999960,9.54759944814657224,5955
5449,-17.56500000000000128,9.54521043580746209,5956
5450,-13.90700000000000003,9.55614323818010725,5957
5451,-13.59600000000000009,9.54488435481111175,5958
5452,-12.80799999999999983,9.56712331113032377,5959
5453,-17.00199999999999889,9.58549280892609268,5960
5454,-17.45899999999999963,9.55910750238884432,5961
5455,-18.29200000000000159,9.55302197212323989,5962
5456,-18.25400000000000134,9.55007533401917463,5963
5457,-19.48699999999999832,9.55120597870757315,5964
5458,-19.44399999999999906,9.59144614778672810,5965
5459,-18.98999999999999844,9.60069424345204503,5966
5460,-20.14499999999999957,9.60386432593492678,5967
5461,-18.05099999999999838,9.60198524585338475,5968
5462,-19.43599999999999994,9.75651358333533558,5969
5463,-16.44399999999999906,9.92368533195669222,5970
5464,-16.55399999999999849,10.00453395504710308,5971
5465,-15.77899999999999991,10.08169867623704974,5972
5466,-18.06400000000000006,10.27630235701733774,5973
5467,-13.36800000000000033,10.32351572825187525,5974
5468,-13.31700000000000017,10.52116974830771312,5975
5469,-10.72300000000000075,10.71448940347421264,5976
5470,-11.71700000000000053,10.80309761792417511,5977
5471,-17.59900000000000020,10.62158585316016257,5978
5472,-8.52459999999999951,10.58563504549581502,5979
5473,-11.79100000000000037,10.67868599909906457,5980
5474,-12.71199999999999974,10.73084639759780856,5981
5475,-14.01600000000000001,10.76436157617441935,5982
5476,-18.71300000000000097,10.79857119871707205,5983
5477,-17.35600000000000165,10.83866257158567237,5984
5478,-17.07900000000000063,10.95716931281384099,5985
5479,-17.71699999999999875,11.15808125428815778,5986
5480,-17.13899999999999935,11.14475904855627952,5987
5481,-15.01399999999999935,11.08353255321151565,5988
5482,-13.29899999999999949,11.05206005071432607,5989
5483,-14.89499999999999957,11.01933835915362181,5990
5484,-13.37800000000000011,11.04395981781428659,5991
5485,-13.52200000000000024,11.11734467206681032,5992
5486,-11.29800000000000004,11.23464116981418037,5993
5487,-14.22799999999999976,11.38179884787157725,5994
5488,-12.73399999999999999,11.76742309956101096,5995
5489,-15.52899999999999991,12.02700819640445928,5996
5490,-15.39000000000000057,12.13025065294228355,5997
5491,-17.86100000000000065,12.32618577944623262,5998
5492,-16.17399999999999949,12.42978248970029576,5999
5493,-15.76200000000000045,12.40053900498481099,6000
5494,-16.72800000000000153,12.39545570363920213,6001
5495,-13.42800000000000082,12.42765695543233484,6002
5496,-14.59900000000000020,12.51567918913327837,6003
5497,-14.17600000000000016,12.60813570386558524,6004
5498,-13.81099999999999994,12.61890804330104032,6005
5499,-31.20100000000000051,12.59070663619056418,6006
5500,-29.52299999999999969,12.59599132971394475,5754
5501,-33.80199999999999960,12.48153009139917025,5755
5502,-37.65999999999999659,12.19107142244567754,5756
5503,-29.43499999999999872,11.87351409774522892,5756
5504,-28.26999999999999957,11.95200171334559691,5757
5505,-34.41400000000000148,11.90378068860226968,5758
5506,-25.76000000000000156,11.50429338442827820,5759
5507,-16.54400000000000048,11.45645254606347052,5760
5508,-20.80699999999999861,11.44240322135190802,5761
5509,-21.73900000000000077,11.45177915370613420,5762
5510,-22.19699999999999918,11.46366501513332281,5763
5511,-18.50400000000000134,11.39500179579573391,5764
5512,-22.07499999999999929,11.37240455071044920,5765
5513,-20.67899999999999849,11.40131495603300493,5766
5514,-21.46699999999999875,11.39911470390489612,5767
5515,-18.73100000000000165,11.39539561448864902,5768
5516,-21.57900000000000063,11.36604056503611915,5769
5517,-19.94099999999999895,11.34778155392134202,5770
5518,-17.96300000000000097,11.30211273499389080,5771
5519,-19.90599999999999881,11.18962604058206800,5772
5520,-18.71499999999999986,11.14105085217695290,5773
5521,-19.48199999999999932,11.03000006224546681,5774
5522,-19.42699999999999960,10.94244716360451264,5775
5523,-22.39799999999999969,10.87691932118359794,5776
5524,-21.30799999999999983,10.85421622680657805,5777
5525,-23.04100000000000037,10.82428203910915876,5778
5526,-20.70599999999999952,10.85940464147975426,5779
5527,-20.13100000000000023,10.93310439428116432,5780
5528,-19.27700000000000102,11.32946766668914762,5781
5529,-18.76899999999999835,11.62018256157574214,5782
5530,-21.43799999999999883,11.72049674636281402,5783
5531,-18.39399999999999835,11.88174236609720680,5784
5532,-19.11799999999999855,11.94359725797220051,5785
5533,-13.26200000000000045,11.99292438091798907,5786
5534,-24.76399999999999935,11.88885051639501000,5787
5535,-22.48199999999999932,11.91903699679183859,5788
5536,-15.77100000000000080,11.95772821503303085,5789
5537,-20.27400000000000091,11.98581361938942003,5790
5538,-20.08500000000000085,11.94538223183420733,5791
5539,-20.70499999999999829,11.97653736230050825,5792
5540,-21.45799999999999841,12.13221435639954748,5793
5541,-21.07000000000000028,12.37144137657593390,5794
5542,-21.95400000000000063,12.47622659697930558,1488
5543,-22.71000000000000085,12.44449042179762976,1489
5544,-23.49200000000000088,12.43927960185940940,1490
5545,-22.88899999999999935,12.41431640651338419,1491
5546,-23.53399999999999892,12.36146713227147487,1492
5547,-22.98199999999999932,12.28706535908910169,1493
5548,-24.12900000000000134,12.21676638054341169,1494
5549,-27.06400000000000006,12.14798549798785565,1495
5550,-26.04400000000000048,11.95797043196425236,1496
5551,-24.71199999999999974,11.83471112700823547,1497
5552,-24.83299999999999841,11.76270303746964352,1498
5553,-23.74099999999999966,11.67092506957408027,1499
5554,-23.83699999999999974,11.60060235688015240,1500
5555,-22.92000000000000171,11.54807405754412208,1501
5556,-19.88599999999999923,11.50978951248219673,1502
5557,-17.44699999999999918,11.42778260909365429,1503
5558,-16.61899999999999977,11.45838609582894918,1504
5559,-14.73799999999999955,11.45885709367428618,1505
5560,-12.11599999999999966,11.46317446052281497,1506
5561,-11.70500000000000007,11.47449721594710681,1507
5562,-10.99499999999999922,11.45699631873872448,1508
5563,-11.00099999999999945,11.40683522151744178,1509
5564,-11.78800000000000026,11.33794035576337222,1510
5565,-9.89439999999999920,11.30727604079760695,1511
5566,-11.76699999999999946,11.22300328334366881,1512
5567,-15.65600000000000058,11.01904212971274966,1513
5568,-15.00099999999999945,11.11752007053385682,1514
5569,-12.91200000000000081,11.20000465550379332,1515
5570,-14.64700000000000024,11.29312306024047885,1516
5571,-15.72100000000000009,11.40897245600946164,1517
5572,-15.77599999999999980,11.51246865854828805,1518
5573,-17.10300000000000153,11.59395629004197303,1519
5574,-16.13299999999999912,11.65206106923232632,1520
5575,-17.56500000000000128,11.69937202632274698,1521
5576,-18.68799999999999883,11.72514350003550554,1522
5577,-19.31899999999999906,11.73149347041596791,1523
5578,-18.27799999999999869,11.72026986593174769,1524
5579,-14.42999999999999972,11.72203643514631999,1525
5580,-13.25200000000000067,11.72875421241254834,1526
5581,-11.86700000000000088,11.73959240374411195,1527
5582,-11.28100000000000058,11.74501539402282191,1528
5583,-8.52120000000000033,11.74519753722174897,1529
5584,-10.38100000000000023,11.71102680992352063,1530
5585,-8.29149999999999920,11.69292745746815676,1531
5586,-11.28700000000000081,11.68588053011124650,1532
5587,-10.16799999999999926,11.69594727183938332,1533
5588,-9.31140000000000079,11.70982865688741192,1534
5589,-8.43510000000000026,11.70147228082140245,1535
5590,-10.50500000000000078,11.76948103920961053,1536
5591,-9.74269999999999925,11.87725517116832741,1537
5592,-10.44699999999999918,11.96239803019945569,1538
5593,-12.72600000000000087,12.03057771077413740,1539
5594,-16.20200000000000173,12.07161760337021583,1540
5595,-28.98000000000000043,12.09153358743672335,1541
5596,-29.75900000000000034,12.10016035152519898,1542
5597,-35.57600000000000051,12.16866055153423432,1543
5598,-35.20499999999999829,12.46198139444171282,1544
5599,-36.17900000000000205,12.74241676445294402,1545
5600,-35.24099999999999966,13.03879339349067834,1546
5601,-32.19299999999999784,13.27859186979691053,1547
5602,-29.33800000000000097,13.36321993083444326,1548
5603,-22.46099999999999852,13.41133290836291714,1549
5604,-16.87699999999999889,13.42452714387709634,1550
5605,-17.26699999999999946,13.43647261566526296,1551
5606,-20.08299999999999841,13.42709096834211202,1552
5607,-24.68499999999999872,13.43756454735190431,1553
5608,-25.78500000000000014,13.48997394513811443,1554
5609,-24.92800000000000082,13.57731101596439949,1555
5610,-24.33899999999999864,13.63320293484429513,1556
5611,-26.55900000000000105,13.66835752339514620,1557
5612,-26.18599999999999994,13.73207164959780791,1558
5613,-26.21399999999999864,13.79064535307236739,1559
5614,-25.67500000000000071,13.82997432137262628,1560
5615,-25.83200000000000074,13.83582259178737317,1561
5616,-25.08500000000000085,13.71091925307311499,5487
5617,-24.10200000000000031,13.49460275765021144,5488
5618,-26.45899999999999963,13.27827631943701370,5489
5619,-25.82000000000000028,13.13684598616450749,5490
5620,-22.15399999999999991,12.89167057113822246,5491
5621,-19.46699999999999875,12.82736286651389079,5492
5622,-18.89799999999999969,12.92198992659910850,5492
5623,-21.36199999999999832,13.07716385190728836,5493
5624,-18.71199999999999974,13.04695340676417992,5495
5625,-19.48400000000000176,13.01475759033443325,5496
5626,-19.45299999999999940,12.97927452853213737,5497
5627,-18.35200000000000031,12.94802781468249009,5498
5628,-22.16499999999999915,12.93216884517501342,5499
5629,-24.60500000000000043,12.92182945609015476,5500
5630,-15.25699999999999967,12.95504514110001359,5501
5631,-20.58699999999999974,12.66621549699547522,5502
5632,-28.88200000000000145,12.48238455512667855,5503
5633,-30.50799999999999912,12.55175878116932253,5504
5634,-25.04700000000000060,12.65877354352789119,5505
5635,-20.74899999999999878,12.69437202184048630,5506
5636,-16.28500000000000014,12.66160657463887418,5507
5637,-15.71899999999999942,12.67007785194352643,5508
5638,-18.87099999999999866,12.63453387144283901,5509
5639,-21.81500000000000128,12.60715178097634315,5510
5640,-22.96799999999999997,12.60904851945917748,5511
5641,-21.03800000000000026,12.54881874136076725,5512
5642,-20.32799999999999940,12.50714835272332515,5513
5643,-20.55000000000000071,12.46790099679041397,5514
5644,-22.00600000000000023,12.42484262431380770,5515
5645,-22.04200000000000159,12.36017230687747670,5516
5646,-20.78300000000000125,12.33277736809099778,5517
5647,-18.46699999999999875,12.32075631460673115,5518
5648,-21.45200000000000173,12.34563132498186278,5519
5649,-21.69000000000000128,12.46751996330561418,5520
5650,-19.28300000000000125,12.74068070818373855,5521
5651,-17.22200000000000131,13.54238237643322051,5522
5652,-17.85099999999999909,13.61189217007151875,15358
5653,-17.67999999999999972,13.39620314721999073,15359
5654,-20.13100000000000023,13.28434463475131189,15360
5655,-18.58699999999999974,13.22584988518339877,15360
5656,-19.46999999999999886,13.23160790877548010,15361
5657,-23.22299999999999898,13.23172893289969743,15362
5658,-23.28000000000000114,13.23244495100733609,15363
5659,-22.49200000000000088,13.23843852563656931,15364
5660,-18.31200000000000117,13.25974582582505157,15365
5661,-10.76600000000000001,13.33802178125673166,15366
5662,-12.64199999999999946,13.40205560636336557,1608
5663,-16.61199999999999832,13.35481070486727440,1609
5664,-14.20599999999999952,13.30406959425289237,1610
5665,-11.50000000000000000,13.24593452055589360,1611
5666,-14.47100000000000009,13.22307665201138960,1612
5667,-12.11599999999999966,13.21607399964608298,1613
5668,-14.09500000000000064,13.23805144876735795,1614
5669,-19.26999999999999957,13.24696358058217882,1615
5670,-20.53200000000000003,13.17954625364867915,1616
5671,-21.45899999999999963,13.10387519242879328,1617
5672,-18.83200000000000074,13.01647346590655374,1618
5673,-20.78099999999999881,12.98109103828161714,1619
5674,-21.60200000000000031,12.90160041839549621,1620
5675,-22.35500000000000043,12.81305759141569389,1621
5676,-23.41499999999999915,12.71449078128767773,1622
5677,-24.00900000000000034,12.60180298263971643,1623
5678,-26.47500000000000142,12.48951442702037440,1624
5679,-22.26300000000000168,12.35144858016069591,1625
5680,-27.00499999999999901,12.30213506719284844,1626
5681,-23.25000000000000000,12.32642879778020806,1627
5682,-19.46199999999999974,12.30971624327652059,1628
5683,-21.24399999999999977,12.17777307182985247,1629
5684,-19.79400000000000048,12.08904922495150203,1630
5685,-16.19099999999999895,12.07015947895831331,1631
5686,-15.80799999999999983,12.04836066133866623,1632
5687,-10.18399999999999928,12.02723169421821403,1633
5688,-10.75799999999999912,12.10482301620178625,1634
5689,-15.15300000000000047,12.15839224166735910,1635
5690,-8.70170000000000066,12.15094464759108561,1636
5691,-8.79260000000000019,12.25357582168710380,1637
5692,-26.14600000000000080,12.32307064084843873,1638
5693,-24.66799999999999926,12.37464688704646676,1639
5694,-16.23000000000000043,12.40427832384052387,1640
5695,-16.46199999999999974,12.37746078670587124,1641
5696,-16.45499999999999829,12.33522168163197108,1642
5697,-17.49500000000000099,12.31336462152948030,1643
5698,-11.36299999999999955,12.33525932267922975,1644
5699,-15.69899999999999984,12.37730623705417443,1645
5700,-14.75000000000000000,12.39716692940543119,1646
5701,-16.46600000000000108,12.41716885867114684,1647
5702,-11.24900000000000055,12.43162437014855293,1648
5703,-13.80700000000000038,12.43988483231059305,1649
5704,-13.82699999999999996,12.44620259385078853,1650
5705,-18.12199999999999989,12.45228662617217807,1651
5706,-13.09699999999999953,12.46252326452718506,1652
5707,-17.19399999999999906,12.48304432722879298,1653
5708,-15.74900000000000055,12.49299681443480381,1654
5709,-15.26699999999999946,12.53125891805190761,1655
5710,-15.88700000000000045,12.57179852215273996,1656
5711,-13.94100000000000072,12.61311941180594332,1657
5712,-12.17699999999999960,12.67195083052784277,1658
5713,-12.26699999999999946,12.72628886419676242,1659
5714,-11.48399999999999999,12.77433671985205699,1660
5715,-11.08099999999999952,12.82664262697384139,1661
5716,-11.16099999999999959,12.84680525699739917,1662
5717,-8.40189999999999948,12.90288433271412316,1663
5718,-8.55969999999999942,12.99457711678333638,1664
5719,-7.43569999999999975,13.09575746339585045,1665
5720,-6.53200000000000003,13.18668610964837207,1666
5721,-7.40160000000000018,13.30672233056614573,5468
5722,-9.22170000000000023,13.20081252526342297,3272
5723,-12.49600000000000044,12.95349360981707321,3273
5724,-25.42000000000000171,12.81068252999072854,3274
5725,-18.91700000000000159,12.79131161824452967,3275
5726,-19.04100000000000037,12.86278959931089538,3276
5727,-29.23699999999999832,12.86185059563296740,9103
5728,-29.50900000000000034,13.01086398428407875,3278
5729,-25.49200000000000088,12.97295257485953179,11462
5730,-27.45700000000000074,12.84445011157284000,11463
5731,-27.54799999999999827,12.96942698076048472,11464
5732,-26.01800000000000068,13.09340604548282805,5478
5733,-26.58699999999999974,12.98913396191462333,5479
5734,-19.61599999999999966,12.91606939437325607,5480
5735,-13.29499999999999993,12.89823347463950398,5481
5736,-12.57900000000000063,12.94430176622649498,5482
5737,-13.12199999999999989,13.00081371313966372,5483
5738,-18.28300000000000125,13.03256046629801901,5484
5739,-24.43400000000000105,13.04651307306585650,5485
5740,-27.37000000000000099,13.02575035396699832,5486
5741,-25.16199999999999903,12.86698912143659612,5487
5742,-28.24299999999999855,12.92988415445827854,5488
5743,-26.78300000000000125,12.72740790409420164,5489
5744,-27.29100000000000037,12.57779233680531839,5490
5745,-25.80600000000000094,12.41039885600961767,5491
5746,-23.16000000000000014,12.78962721987540796,5492
5747,-25.18299999999999983,12.69728869496712953,5493
5748,-21.30900000000000105,12.59769529121613196,5494
5749,-20.66499999999999915,12.60316177863001741,5495
5750,-17.17099999999999937,12.58075895959751733,5496
5751,-15.58500000000000085,12.62156564357289845,5497
5752,-15.37599999999999945,12.64678808598248239,5498
5753,-18.73799999999999955,12.60004174009056221,5500
5754,-18.22800000000000153,12.50644949471089795,5501
5755,-16.12800000000000011,12.29488195983268106,5502
5756,-30.18799999999999883,11.87351409774522892,5503
5757,-20.92000000000000171,11.95200171334559691,5504
5758,-14.90300000000000047,11.90378068860226968,5505
5759,-21.38800000000000168,11.50429338442827820,5506
5760,-21.67699999999999960,11.45645254606347052,5507
5761,-20.38599999999999923,11.44240322135190802,5508
5762,-21.35200000000000031,11.45177915370613420,5509
5763,-15.44999999999999929,11.46366501513332281,5510
5764,-23.51500000000000057,11.39500179579573391,5511
5765,-25.55900000000000105,11.37240455071044920,5512
5766,-25.23699999999999832,11.40131495603300493,5513
5767,-26.97500000000000142,11.39911470390489612,5514
5768,-26.69500000000000028,11.39539561448864902,5515
5769,-25.46399999999999864,11.36604056503611915,5516
5770,-25.98199999999999932,11.34778155392134202,5517
5771,-27.27799999999999869,11.30211273499389080,5518
5772,-24.72700000000000031,11.18962604058206800,5519
5773,-25.77599999999999980,11.14105085217695290,5520
5774,-25.35699999999999932,11.03000006224546681,5521
5775,-25.08999999999999986,10.94244716360451264,5522
5776,-25.20799999999999841,10.87691932118359794,5523
5777,-23.66600000000000037,10.85421622680657805,5524
5778,-23.59700000000000131,10.82428203910915876,5525
5779,-23.49200000000000088,10.85940464147975426,5526
5780,-25.10500000000000043,10.93310439428116432,5527
5781,-23.89600000000000080,11.32946766668914762,5528
5782,-24.53000000000000114,11.62018256157574214,5529
5783,-23.51300000000000168,11.72049674636281402,5530
5784,-25.17899999999999849,11.88174236609720680,5531
5785,-23.66400000000000148,11.94359725797220051,5532
5786,-24.19999999999999929,11.99292438091798907,5533
5787,-24.91799999999999926,11.88885051639501000,5534
5788,-26.93799999999999883,11.91903699679183859,5535
5789,-19.23000000000000043,11.95772821503303085,5536
5790,-16.70200000000000173,11.98581361938942003,5537
5791,-18.46099999999999852,11.94538223183420733,5538
5792,-15.44599999999999973,11.97653736230050825,5539
5793,-17.35600000000000165,12.13221435639954748,5540
5794,-16.63200000000000145,12.37144137657593390,5541
5795,-18.02199999999999847,12.37510507156756923,1234
5796,-21.68700000000000117,12.37234466272572320,1235
5797,-22.04599999999999937,12.35538684539868370,1236
5798,-22.61199999999999832,12.33796199339935917,1237
5799,-21.71900000000000119,12.31876971372522434,1238
5800,-21.45200000000000173,12.31115471561263774,1239
5801,-21.84499999999999886,12.30317209517818888,1240
5802,-22.91600000000000037,12.24429799453299950,1748
5803,-21.88200000000000145,12.13313921293535103,1749
5804,-22.91600000000000037,12.10198022443525545,1750
5805,-23.07700000000000173,12.07787216669092700,1751
5806,-23.27299999999999969,12.07663714815190659,1752
5807,-23.17399999999999949,12.21958504616389796,1246
5808,-23.38200000000000145,12.30640262225353965,1247
5809,-21.89900000000000091,12.40554087761273472,5303
5810,-20.28500000000000014,12.29567972813456223,5304
5811,-20.73400000000000176,12.20186517489518074,5305
5812,-18.29100000000000037,12.06383701788260510,5306
5813,-15.30599999999999916,12.00552740533732177,5306
5814,-12.25900000000000034,11.98588906439444557,5307
5815,-15.65499999999999936,12.08518705882033473,5308
5816,-10.37400000000000055,12.09671635936971512,5309
5817,-10.34699999999999953,12.08983481378170488,5310
5818,-8.18520000000000003,12.08906721509136695,5311
5819,-8.25939999999999941,12.10325260377422474,5312
5820,-14.16399999999999970,12.10040945649871347,5313
5821,-13.15199999999999925,12.12330367950945487,5314
5822,-12.75600000000000023,12.16077703643006203,5315
5823,-13.08000000000000007,12.18074661737013642,5316
5824,-13.35599999999999987,12.09263368085620982,1770
5825,-14.38299999999999912,12.01236087251296603,1771
5826,-15.23900000000000077,12.02973830502148722,1772
5827,-16.47299999999999898,12.04256111024223230,1773
5828,-18.06700000000000017,12.04746922897471606,1774
5829,-16.81599999999999895,12.03729695094023810,1775
5830,-17.38500000000000156,12.04037262683351273,1776
5831,-16.15399999999999991,12.03746104072505396,1777
5832,-14.45299999999999940,12.05053785196680849,1778
5833,-18.20299999999999940,12.05921996348253522,5326
5834,-15.68500000000000050,12.05919557211394633,5327
5835,-14.60399999999999920,12.07255118174071384,5328
5836,-12.71000000000000085,12.09160835868453887,5329
5837,-10.56600000000000072,12.13020126015649502,5330
5838,-11.80799999999999983,12.18063637542998556,5331
5839,-10.13700000000000045,12.20576217476949665,5332
5840,-10.27399999999999913,12.13591487179499673,5334
5841,-12.17800000000000082,11.94498087919475715,5334
5842,-12.77200000000000024,11.86720125251274283,5335
5843,-12.44800000000000040,11.79595126914160907,5336
5844,-11.94699999999999918,11.76072903881551390,5337
5845,-13.43200000000000038,11.67556730957072730,5338
5846,-14.40399999999999991,11.65948993458158078,5339
5847,-16.26699999999999946,11.65810062357692622,5340
5848,-19.42299999999999827,11.63132582048995900,5341
5849,-23.74299999999999855,11.63091651189430564,5342
5850,-37.28399999999999892,11.56084250840686245,5343
5851,-34.92999999999999972,11.15261403876191260,5344
5852,-31.57100000000000151,10.67460577172200331,5345
5853,-30.42099999999999937,10.66911897021169153,5346
5854,-33.32399999999999807,10.62487770189015635,5347
5855,-27.57400000000000162,10.55314780264052388,5348
5856,-17.56700000000000017,10.60170687926870237,5349
5857,-19.26800000000000068,10.43329538065247775,5350
5858,-19.32600000000000051,10.30553027388367049,5351
5859,-20.88500000000000156,10.15969446310855240,5352
5860,-23.99099999999999966,10.04048103931833147,5353
5861,-25.29500000000000171,10.05486977868792486,5354
5862,-25.62300000000000111,10.05010365384335813,5355
5863,-26.72200000000000131,10.07927432369267606,5356
5864,-26.62099999999999866,10.14780492261124500,5357
5865,-25.42399999999999949,10.22246789058622340,5358
5866,-25.99699999999999989,10.23940209336189078,5359
5867,-25.66300000000000026,10.28650185928091076,5360
5868,-25.29899999999999949,10.35848179669561375,5361
5869,-24.01800000000000068,10.36702323979619678,5362
5870,-21.94200000000000017,10.34181818657811647,5363
5871,-24.93400000000000105,10.27932156519260154,5364
5872,-22.49299999999999855,10.23364273155965698,5365
5873,-19.69699999999999918,10.14942005994497620,5366
5874,-19.92999999999999972,10.11932793281816956,5367
5875,-21.52100000000000080,10.11511175761923020,5368
5876,-21.66700000000000159,10.10218119421530858,5369
5877,-18.27899999999999991,10.06130177180871321,5370
5878,-17.91799999999999926,9.91672036275067192,5371
5879,-20.23699999999999832,9.75433393480240341,5372
5880,-18.37900000000000134,9.70827292977820555,5373
5881,-16.81800000000000139,9.60442794191891736,5374
5882,-28.03500000000000014,9.41242709455191573,5375
5883,-21.14199999999999946,9.48843434329959479,5376
5884,-18.98400000000000176,9.47226704476403114,5377
5885,-24.82499999999999929,9.46450796755257251,5378
5886,-29.07900000000000063,9.50608406282788110,5379
5887,-22.14300000000000068,9.59148765911350409,5380
5888,-24.66900000000000048,9.56137727674647842,5381
5889,-24.01699999999999946,9.54704136391787728,5382
5890,-21.69900000000000162,9.53155107288569425,5383
5891,-21.86700000000000088,9.50271883897533698,5384
5892,-20.83399999999999963,9.45923441197699333,5385
5893,-20.54799999999999827,9.36706777424664772,5386
5894,-20.18400000000000105,9.32137557998158250,5387
5895,-18.13500000000000156,9.26706769060196223,5388
5896,-17.85900000000000176,9.20910155860326896,5389
5897,-17.90399999999999991,9.13257608675219856,5390
5898,-18.01899999999999835,9.08291804598889030,5391
5899,-19.46199999999999974,9.02810320832788626,5392
